measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Lithuania,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,1569.1299149288027,1657.2242016150635,1475.3518471633977
Deaths,Japan,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,48986.01257055441,50714.54982630524,46161.02450813968
Deaths,Estonia,Both,All ages,Cardiovascular diseases,Number,1992,11396.334356395584,11784.405195919997,10851.941787799633
Deaths,Iceland,Both,All ages,Self-harm,Number,1994,36.68038373239289,38.99110924031634,34.505864303053364
Deaths,Turkey,Both,All ages,Police conflict and executions,Number,1992,3.4689122667788403,4.940252574294906,1.1852048695122581
Deaths,Republic of Korea,Both,All ages,Opioid use disorders,Number,1989,58.676981603825595,67.2791422959094,50.40405768925038
Deaths,Republic of Korea,Both,All ages,Diabetes mellitus,Number,1989,5693.998437125126,6245.07128893771,5185.41777460817
Deaths,Czechia,Both,All ages,Road injuries,Number,1990,1497.387963091198,1567.5075757081793,1433.4343580349916
Deaths,Czechia,Both,All ages,Motor vehicle road injuries,Number,1990,1056.046193945961,1109.2286289644908,1000.9898753222775
Deaths,Italy,Both,All ages,Road injuries,Number,1994,10140.915084231907,10365.843622994887,9822.414056796191
Deaths,Italy,Both,All ages,Motor vehicle road injuries,Number,1994,5155.713277581623,5249.1188799957445,5036.041601212707
Deaths,Republic of Korea,Both,All ages,Police conflict and executions,Number,1989,0.20527549783812807,0.5460893993170914,0.018929952107514126
Deaths,Japan,Both,All ages,Liver cancer due to alcohol use,Number,1991,2730.7499117538628,3218.141405721426,2359.209562724415
Deaths,Latvia,Both,All ages,Opioid use disorders,Number,1990,31.296388154322354,36.15254900154706,27.088467893417846
Deaths,Latvia,Both,All ages,Self-harm,Number,1990,764.5916861007628,799.139944071959,730.0515508290921
Deaths,Japan,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,44467.383410128896,45840.10961852191,42091.039945405566
Deaths,Luxembourg,Both,All ages,Cardiovascular diseases,Number,1989,1751.4230624892737,1815.044634415451,1659.1003536378946
Deaths,Austria,Both,All ages,Self-harm,Number,1992,1816.2004194267456,1868.715285795307,1762.7313558254627
Deaths,Slovakia,Both,All ages,Liver cancer due to alcohol use,Number,1994,154.59515441479434,199.36519386396074,116.40273420584103
Deaths,Slovakia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,2282.445300244082,2557.84351945231,2025.4655667092845
Deaths,Poland,Both,All ages,Road injuries,Number,1994,8336.645302892945,8553.629200925805,8146.828732125914
Deaths,Poland,Both,All ages,Motor vehicle road injuries,Number,1994,2588.736797481482,2662.0066597570653,2517.3907864215316
Deaths,Sweden,Both,All ages,Alcohol use disorders,Number,1990,451.5221388947576,466.5736262295792,436.29781435200874
Deaths,Ireland,Both,All ages,Road injuries,Number,1994,431.129625974165,445.8573905157233,417.8869735242497
Deaths,Ireland,Both,All ages,Motor vehicle road injuries,Number,1994,227.8377101060022,236.9781192038661,219.71589707918338
Deaths,Iceland,Both,All ages,Self-harm,Number,1991,38.35058761441703,40.58819783890833,36.17204963059262
Deaths,Turkey,Both,All ages,Road injuries,Number,1992,9753.700484138499,11122.018355405928,8358.725156607157
Deaths,Australia,Both,All ages,Road injuries,Number,1994,2194.303754338712,2258.965640970835,2124.422574245932
Deaths,Portugal,Both,All ages,Diabetes mellitus,Number,1990,3054.5024400892244,3227.3746438077796,2845.285625518381
Deaths,Finland,Both,All ages,Liver cancer due to alcohol use,Number,1990,71.57201631052702,92.68147323305314,53.202794247300254
Deaths,Finland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,2070.2630918128784,2197.6498477108257,1943.6835585956999
Deaths,Luxembourg,Both,All ages,Road injuries,Number,1989,82.86235959715573,85.84004019614538,79.71276749581749
Deaths,Australia,Both,All ages,Self-harm,Number,1991,2417.8922952227763,2483.897525074461,2350.186569722839
Deaths,Finland,Both,All ages,Diabetes mellitus,Number,1990,556.2575956525781,595.6689824807994,508.8322649326188
Deaths,Portugal,Both,All ages,Police conflict and executions,Number,1990,0.09942519814623771,0.1267370922954421,0.08356458180853286
Deaths,Poland,Both,All ages,Liver cancer due to alcohol use,Number,1993,92.24646172827538,104.77386854039844,81.77170497421348
Deaths,Slovakia,Both,All ages,Cardiovascular diseases,Number,1991,28727.64889842343,29853.06647748281,27375.045196360457
Deaths,Poland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,21134.37436915758,21704.61354767148,20594.490438603225
Deaths,Poland,Both,All ages,Opioid use disorders,Number,1993,177.20340917772376,190.55766124231752,164.8003684538507
Deaths,Poland,Both,All ages,Diabetes mellitus,Number,1993,6051.166383193122,6266.009525218274,5824.563885605074
Deaths,Sweden,Both,All ages,Opioid use disorders,Number,1990,64.11963542370552,70.40426480996304,58.31141993087828
Deaths,Sweden,Both,All ages,Self-harm,Number,1990,1946.9452091573883,2010.0398710098868,1893.4541571058635
Deaths,Poland,Both,All ages,Police conflict and executions,Number,1993,2.984698929067324,3.7978550448897175,2.4636795629968753
Deaths,Estonia,Both,All ages,Liver cancer due to alcohol use,Number,1992,22.284757640852664,29.119193464107425,16.460148448162464
Deaths,Netherlands,Both,All ages,Self-harm,Number,1991,1893.7539031261829,1948.869389352454,1833.0308259884005
Deaths,Israel,Both,All ages,Cardiovascular diseases,Number,1989,12297.734734499494,12724.030435722083,11448.336030579827
Deaths,Luxembourg,Both,All ages,Cardiovascular diseases,Number,1994,1589.6061128037481,1656.5901780837864,1486.2514579802244
Deaths,Australia,Both,All ages,Motor vehicle road injuries,Number,1994,1454.1220374138768,1495.4133504532176,1406.1084266124585
Deaths,Italy,Both,All ages,Liver cancer due to alcohol use,Number,1989,1605.2594103604438,1829.6006627330255,1422.3850759673876
Deaths,Italy,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1989,32132.280537314695,33117.64996783863,30937.226426984646
Deaths,Finland,Both,All ages,Police conflict and executions,Number,1990,0.017357277839637284,0.028890028742927648,0.012042959713763162
Deaths,Ireland,Both,All ages,Road injuries,Number,1991,460.9271110943223,476.00996906677756,447.0965561842032
Deaths,Ireland,Both,All ages,Motor vehicle road injuries,Number,1991,235.9593632367211,244.86495652692298,227.99147709458347
Deaths,Italy,Both,All ages,Diabetes mellitus,Number,1989,17852.79120481605,18691.058479025243,16329.211633020961
Deaths,Italy,Both,All ages,Police conflict and executions,Number,1989,1.3161188260971146,1.7720540929663673,1.0624852205740285
Deaths,Sweden,Both,All ages,Police conflict and executions,Number,1990,0.6691331084140346,0.899928659961732,0.5262354905898786
Deaths,Finland,Both,All ages,Alcohol use disorders,Number,1990,304.3379577174788,317.6301223845236,291.87785579660476
Deaths,Finland,Both,All ages,Opioid use disorders,Number,1990,116.08770927141816,126.13128444174679,106.93596807080735
Deaths,Finland,Both,All ages,Self-harm,Number,1990,1573.0777801360794,1616.4663977248265,1529.583791448899
Deaths,Republic of Korea,Both,All ages,Alcohol use disorders,Number,1994,1370.4137969490139,1487.5040004972525,869.4722862588824
Deaths,Norway,Both,All ages,Cardiovascular diseases,Number,1991,21018.294864287644,21968.872114553018,19051.824200907125
Deaths,Luxembourg,Both,All ages,Road injuries,Number,1994,72.86306712328843,75.88096168424347,69.41761948896617
Deaths,Poland,Both,All ages,Alcohol use disorders,Number,1993,3121.402623059107,3205.320251004225,3055.5812027811107
Deaths,Republic of Korea,Both,All ages,Opioid use disorders,Number,1994,92.90410506799726,102.7596091033621,83.35433558482246
Deaths,Republic of Korea,Both,All ages,Diabetes mellitus,Number,1994,7207.541160022057,7838.840460002164,6559.657023131351
Deaths,Poland,Both,All ages,Self-harm,Number,1993,7222.588599676419,7373.332573456043,7080.428638680847
Deaths,Canada,Both,All ages,Alcohol use disorders,Number,1991,754.0960499220729,785.0648610966325,724.1729314089579
Deaths,Canada,Both,All ages,Opioid use disorders,Number,1991,373.0199707978594,404.9130150859896,342.1485319056969
Deaths,Canada,Both,All ages,Diabetes mellitus,Number,1991,4726.188181984224,5018.016558217117,4363.697129508818
Deaths,Canada,Both,All ages,Cardiovascular diseases,Number,1991,74183.52049897064,77264.90564367303,68336.00562997937
Deaths,Israel,Both,All ages,Cardiovascular diseases,Number,1994,14247.529310705318,14837.98984608816,13160.871546005636
Deaths,Belgium,Both,All ages,Cardiovascular diseases,Number,1992,38778.03630211914,40794.9738697354,35085.631911851895
Deaths,Canada,Both,All ages,Self-harm,Number,1991,4059.7097567906826,4165.802122270951,3945.9110340097195
Deaths,Canada,Both,All ages,Police conflict and executions,Number,1991,8.234514850513085,11.334413314330677,6.0772777541074205
Deaths,Republic of Korea,Both,All ages,Alcohol use disorders,Number,1991,1169.6541710612692,1273.788197119994,895.1362356007745
Deaths,Slovakia,Both,All ages,Road injuries,Number,1991,969.965307156721,1026.7454493768014,912.7555629193151
Deaths,Slovakia,Both,All ages,Motor vehicle road injuries,Number,1991,416.20530094133443,471.9543365803443,371.7302762711683
Deaths,Slovenia,Both,All ages,Alcohol use disorders,Number,1991,138.49281077352967,148.75771655924223,129.6985660181383
Deaths,Slovenia,Both,All ages,Opioid use disorders,Number,1991,12.358324968166635,14.444754815759902,10.476923252838109
Deaths,Slovenia,Both,All ages,Diabetes mellitus,Number,1991,373.5930415358417,400.4660365629549,346.6957958858289
Deaths,Slovenia,Both,All ages,Liver cancer due to alcohol use,Number,1991,45.86745087646641,56.77052187364672,35.288161104866894
Deaths,Slovenia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,932.3597714156148,992.7760824936826,867.9149311350212
Deaths,Israel,Both,All ages,Alcohol use disorders,Number,1991,47.098002491587984,49.550471927769124,44.70629222249835
Deaths,Iceland,Both,All ages,Police conflict and executions,Number,1993,0.0015574237139544557,0.002357777083186073,0.001128099232635522
Deaths,Switzerland,Both,All ages,Motor vehicle road injuries,Number,1990,451.12227114557226,472.3529607421066,431.6805903925696
Deaths,Estonia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,833.911568318921,886.4148774305648,782.5465194729098
Deaths,Estonia,Both,All ages,Opioid use disorders,Number,1992,38.8840359794416,43.68015479979375,34.15873512393926
Deaths,Estonia,Both,All ages,Diabetes mellitus,Number,1992,121.00857810477447,129.66582907754685,112.18239216469603
Deaths,Estonia,Both,All ages,Police conflict and executions,Number,1992,0.01678127683540513,0.03843784830461561,0.008028987972915822
Deaths,Denmark,Both,All ages,Self-harm,Number,1990,1445.1850918373511,1491.3698306762658,1402.4976089645745
Deaths,New Zealand,Both,All ages,Road injuries,Number,1991,735.9846409303057,754.4419336467331,718.2811687460979
Deaths,New Zealand,Both,All ages,Motor vehicle road injuries,Number,1991,510.7609966466965,524.8897405887164,497.1773510913193
Deaths,Netherlands,Both,All ages,Self-harm,Number,1992,1888.2568400759387,1942.9172192512262,1830.9772801903964
Deaths,France,Both,All ages,Motor vehicle road injuries,Number,1990,6057.97435202466,6276.684815600998,5847.270939869542
Deaths,Latvia,Both,All ages,Alcohol use disorders,Number,1992,398.0988137799393,418.5933163001997,378.19225176132585
Deaths,Belgium,Both,All ages,Road injuries,Number,1992,1887.382270636897,1938.6871212619935,1839.141244085978
Deaths,Belgium,Both,All ages,Motor vehicle road injuries,Number,1992,878.200571881505,905.3382488887937,852.6765099282644
Deaths,France,Both,All ages,Alcohol use disorders,Number,1990,3172.0852105003078,3282.3295342233187,3072.292100761958
Deaths,France,Both,All ages,Opioid use disorders,Number,1990,426.42954934107274,459.0017671693511,395.77848926739716
Deaths,Norway,Both,All ages,Cardiovascular diseases,Number,1992,20927.928782957697,21863.819375343526,18958.460443779008
Deaths,Japan,Both,All ages,Motor vehicle road injuries,Number,1993,5926.852884108502,6033.7271822107905,5822.332148013011
Deaths,Slovenia,Both,All ages,Police conflict and executions,Number,1991,0.0019800997214736056,0.0029930136496764226,0.0014686509782325984
Deaths,Norway,Both,All ages,Road injuries,Number,1992,400.6962769140976,410.0764491769538,389.82362364020634
Deaths,Norway,Both,All ages,Motor vehicle road injuries,Number,1992,196.9361889632135,201.58157872050896,192.00789674393948
Deaths,Republic of Korea,Both,All ages,Police conflict and executions,Number,1994,0.3219690040517827,0.7623174141629036,0.015375303591746268
Deaths,Netherlands,Both,All ages,Road injuries,Number,1992,1637.3371902059366,1681.8500183430972,1583.6357692381646
Deaths,Netherlands,Both,All ages,Motor vehicle road injuries,Number,1992,720.1116368771414,747.5286919030999,693.4662987820589
Deaths,Israel,Both,All ages,Self-harm,Number,1991,415.76386291700027,432.3580387911489,399.11114024905976
Deaths,Denmark,Both,All ages,Cardiovascular diseases,Number,1992,26986.46294395628,28051.437097043683,24901.58621731824
Deaths,Norway,Both,All ages,Self-harm,Number,1992,696.692184590365,718.468235137518,676.0646669646943
Deaths,United Kingdom,Both,All ages,Cardiovascular diseases,Number,1990,297498.71561673353,306303.2407684401,277474.9732900176
Deaths,Norway,Both,All ages,Liver cancer due to alcohol use,Number,1992,31.222235880611866,35.64114088390494,27.631752215880347
Deaths,Norway,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,1677.4616315545293,1738.2283019730162,1592.5010884054516
Deaths,Lithuania,Both,All ages,Motor vehicle road injuries,Number,1990,335.6233858317126,354.52101158412535,315.783619798295
Deaths,Latvia,Both,All ages,Opioid use disorders,Number,1992,35.85848455934753,40.69003667859511,31.346122228831447
Deaths,Latvia,Both,All ages,Self-harm,Number,1992,960.4425159082098,1002.7529657524829,918.1200570386673
Deaths,United Kingdom,Both,All ages,Road injuries,Number,1990,5907.921846818854,5967.955421819775,5822.414269470392
Deaths,United Kingdom,Both,All ages,Motor vehicle road injuries,Number,1990,2366.1403800980966,2391.2337861431697,2337.002101693338
Deaths,Italy,Both,All ages,Liver cancer due to alcohol use,Number,1994,1991.0991930773062,2267.51123154894,1742.2833126785558
Deaths,Italy,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,33975.02109637465,34961.774204066955,32505.245493269624
Deaths,Israel,Both,All ages,Cardiovascular diseases,Number,1991,13124.070596930973,13599.758251745961,12112.865086351012
Deaths,Canada,Both,All ages,Road injuries,Number,1991,4004.805166942359,4096.141109360896,3912.50058870904
Deaths,Canada,Both,All ages,Motor vehicle road injuries,Number,1991,2868.0339567541237,2940.5195182588477,2804.3514334419
Deaths,Canada,Both,All ages,Alcohol use disorders,Number,1994,822.11519203158,855.5305826453715,790.7000275335557
Deaths,Canada,Both,All ages,Opioid use disorders,Number,1994,507.12016402802016,548.8600870360301,466.4624936737015
Deaths,Canada,Both,All ages,Diabetes mellitus,Number,1994,5706.750905632856,6070.856074688657,5245.363472912987
Deaths,Latvia,Both,All ages,Liver cancer due to alcohol use,Number,1992,33.343346446031056,42.939406445465416,24.39129175665408
Deaths,Latvia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,1267.5595674269955,1363.9976362675568,1170.1832802970025
Deaths,Canada,Both,All ages,Self-harm,Number,1994,4333.018880840626,4457.752093433659,4216.872187207942
Deaths,Canada,Both,All ages,Police conflict and executions,Number,1994,6.182596404099383,8.5443827775679,4.494050830635927
Deaths,Austria,Both,All ages,Cardiovascular diseases,Number,1992,40223.51056357303,41862.255610071305,36729.58392382529
Deaths,Slovenia,Both,All ages,Alcohol use disorders,Number,1994,158.3156427049645,169.2733814967264,147.71998120633634
Deaths,Slovenia,Both,All ages,Opioid use disorders,Number,1994,11.473030635830519,13.446261517869461,9.704860758067376
Deaths,Slovenia,Both,All ages,Diabetes mellitus,Number,1994,440.512880308679,472.41022883670234,406.75997240459634
Deaths,United States of America,Both,All ages,Self-harm,Number,1991,33602.8977002687,34076.522859460856,33011.290012538004
Deaths,Austria,Both,All ages,Road injuries,Number,1992,1329.9147870138625,1366.0245210105877,1293.7527381430314
Deaths,Austria,Both,All ages,Motor vehicle road injuries,Number,1992,684.6638780131866,705.6989425660001,665.2006411069472
Deaths,Ireland,Both,All ages,Self-harm,Number,1993,431.7144590904595,447.9434249106806,416.9010575904454
Deaths,Japan,Both,All ages,Cardiovascular diseases,Number,1993,287491.00740045315,302915.48775599914,255591.16470958528
Deaths,Spain,Both,All ages,Alcohol use disorders,Number,1990,369.80674301783137,384.99711793211577,355.8139281898683
Deaths,Japan,Both,All ages,Road injuries,Number,1993,15773.349270455657,16099.989907591475,15258.774737051206
Deaths,Finland,Both,All ages,Road injuries,Number,1990,723.1466546910398,745.0231083874374,699.6886368685591
Deaths,Finland,Both,All ages,Motor vehicle road injuries,Number,1990,415.9580085604416,435.2246922506596,397.4426576308789
Deaths,New Zealand,Both,All ages,Cardiovascular diseases,Number,1994,11367.164734267171,11845.20171560989,10397.770066125511
Deaths,Luxembourg,Both,All ages,Alcohol use disorders,Number,1989,17.390952638876442,18.361705350801405,16.502835849858855
Deaths,Luxembourg,Both,All ages,Opioid use disorders,Number,1989,5.051319492367247,5.641609293599659,4.530603533655423
Deaths,Republic of Korea,Both,All ages,Opioid use disorders,Number,1991,67.08378671718657,76.30633746087499,58.732914976483244
Deaths,Republic of Korea,Both,All ages,Diabetes mellitus,Number,1991,6257.610543391682,6823.7179574923275,5675.166466486412
Deaths,Republic of Korea,Both,All ages,Police conflict and executions,Number,1991,0.23520335120142402,0.6146564011870205,0.01783099540263014
Deaths,Luxembourg,Both,All ages,Liver cancer due to alcohol use,Number,1994,9.463510506193144,11.511418598596297,7.529791292736603
Deaths,Luxembourg,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,232.71713499720522,247.1650600093269,217.02657123018875
Deaths,Belgium,Both,All ages,Liver cancer due to alcohol use,Number,1992,169.59481368710644,215.47715615594143,128.9747182624428
Deaths,France,Both,All ages,Self-harm,Number,1990,14006.036803453948,14445.586038265892,13558.196315502782
Deaths,Slovenia,Both,All ages,Police conflict and executions,Number,1994,0.0018595861971694638,0.0025212481925238326,0.0014507857825486784
Deaths,Australia,Both,All ages,Self-harm,Number,1994,2398.5188042171417,2466.120458018063,2328.9075261558405
Deaths,Spain,Both,All ages,Self-harm,Number,1990,3309.2285644293474,3415.9954392081368,3193.2271550110186
Deaths,Ireland,Both,All ages,Liver cancer due to alcohol use,Number,1993,33.56885774237671,42.66441251362856,25.09421415611878
Deaths,Ireland,Both,All ages,Alcohol use disorders,Number,1993,57.88203042718886,60.82718099610593,55.097906865283484
Deaths,Ireland,Both,All ages,Opioid use disorders,Number,1993,44.13464567110874,47.86721594033692,40.86357829845573
Deaths,Italy,Both,All ages,Diabetes mellitus,Number,1994,16342.488925246003,17176.222999225563,14678.799352106664
Deaths,Republic of Korea,Both,All ages,Cardiovascular diseases,Number,1993,68620.99320102233,72344.88882954376,63669.24443455329
Deaths,Israel,Both,All ages,Road injuries,Number,1993,598.5367904942121,615.4290357190812,580.764218993246
Deaths,Israel,Both,All ages,Motor vehicle road injuries,Number,1993,328.20676046725947,340.0107924809962,315.54434874221675
Deaths,Lithuania,Both,All ages,Motor vehicle road injuries,Number,1992,327.8283693940012,345.6723785204259,310.978159923114
Deaths,Ireland,Both,All ages,Diabetes mellitus,Number,1993,469.5583623517211,505.2616894108987,435.69111838653106
Deaths,Italy,Both,All ages,Police conflict and executions,Number,1994,0.38824109905579096,0.5204211753532,0.3233112615397598
Deaths,Republic of Korea,Both,All ages,Liver cancer due to alcohol use,Number,1993,1366.4595168347194,1957.7124084386169,887.9364701086229
Deaths,Republic of Korea,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,9014.061225607173,10096.75136252767,8039.289667196803
Deaths,Ireland,Both,All ages,Police conflict and executions,Number,1993,0.008423355847389987,0.012177920832849543,0.006166422693138141
Deaths,Portugal,Both,All ages,Liver cancer due to alcohol use,Number,1992,143.2657655361283,177.39138554342082,111.34670866758134
Deaths,Portugal,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,2961.6841752159066,3166.81407176024,2735.0659467992273
Deaths,Portugal,Both,All ages,Alcohol use disorders,Number,1992,137.53307069304083,144.21430421140693,132.0531362300686
Deaths,Portugal,Both,All ages,Opioid use disorders,Number,1992,83.01360398203582,94.04977854478705,73.17164145115501
Deaths,Slovakia,Both,All ages,Cardiovascular diseases,Number,1993,27724.757653286713,28675.600655498343,26265.37485215703
Deaths,Portugal,Both,All ages,Diabetes mellitus,Number,1992,3429.898750972458,3626.923871221341,3178.009159456494
Deaths,Latvia,Both,All ages,Diabetes mellitus,Number,1992,247.6815959648387,263.90504886600456,230.3576866424204
Deaths,Finland,Both,All ages,Liver cancer due to alcohol use,Number,1992,74.47758783837752,95.09339591343792,55.9905273576397
Deaths,Finland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,2127.1850233447576,2252.926895461378,1984.1785273051498
Deaths,Netherlands,Both,All ages,Alcohol use disorders,Number,1994,225.38936582072898,235.00556436492877,215.9028515789857
Deaths,Netherlands,Both,All ages,Opioid use disorders,Number,1994,75.87832747231141,84.396311835913,68.2210851769056
Deaths,Netherlands,Both,All ages,Diabetes mellitus,Number,1994,3562.4050142801457,3812.5978891422164,3166.5854851752774
Deaths,Latvia,Both,All ages,Police conflict and executions,Number,1992,0.017976508316046292,0.034293942034651206,0.011921800351422755
Deaths,Finland,Both,All ages,Diabetes mellitus,Number,1992,558.7663201357394,600.1612712312354,509.8544501240048
Deaths,Slovakia,Both,All ages,Alcohol use disorders,Number,1991,189.91643490960917,221.66493481054306,141.23081123514615
Deaths,Slovakia,Both,All ages,Opioid use disorders,Number,1991,20.256819737026255,25.791219832625266,15.836818636614113
Deaths,Slovakia,Both,All ages,Diabetes mellitus,Number,1991,750.3258210041004,862.3034756645139,659.1977491851734
Deaths,Slovakia,Both,All ages,Self-harm,Number,1991,905.7152376910997,991.5356411758719,818.8098200585031
Deaths,Portugal,Both,All ages,Cardiovascular diseases,Number,1992,46150.07716070652,47728.56720464786,43139.26873677505
Deaths,Finland,Both,All ages,Police conflict and executions,Number,1992,0.024067407230648853,0.04483058310883495,0.013870057704060025
Deaths,Mexico,Both,All ages,Liver cancer due to alcohol use,Number,1992,207.53237903021355,239.91214830067136,180.63826684139391
Deaths,Mexico,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,6352.7613415118085,6530.924514728257,6163.215325283453
Deaths,New Zealand,Both,All ages,Road injuries,Number,1994,645.191468842694,662.6225865664289,629.0542052498394
Deaths,New Zealand,Both,All ages,Motor vehicle road injuries,Number,1994,475.8416872896421,489.84836775884406,462.656763155484
Deaths,Sweden,Both,All ages,Motor vehicle road injuries,Number,1990,557.061087870985,573.2076487135861,541.4061436721797
Deaths,Italy,Both,All ages,Liver cancer due to alcohol use,Number,1991,1738.0886245564634,1970.8069007852002,1529.7303643408595
Deaths,Italy,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,33087.06368148464,34013.36758595562,31763.739727848733
Deaths,Republic of Korea,Both,All ages,Road injuries,Number,1993,16051.770803772752,16734.530583472595,15055.985549908033
Deaths,Republic of Korea,Both,All ages,Motor vehicle road injuries,Number,1993,5232.976815014037,5970.319509151275,4453.576690533977
Deaths,Estonia,Both,All ages,Road injuries,Number,1994,419.12562500269814,440.58317584634966,399.46381340370806
Deaths,Estonia,Both,All ages,Motor vehicle road injuries,Number,1994,173.03234458017602,182.4324968022792,163.8961221796577
Deaths,Italy,Both,All ages,Road injuries,Number,1991,11292.732338465516,11507.338005962061,10998.163483556496
Deaths,Italy,Both,All ages,Motor vehicle road injuries,Number,1991,5717.1638656318455,5811.754335244034,5610.9894442690165
Deaths,Belgium,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,7744.492797444805,8273.878411768437,7199.916177354615
Deaths,Portugal,Both,All ages,Police conflict and executions,Number,1992,0.08109709687064356,0.10258551574278424,0.06782563750113514
Deaths,Luxembourg,Both,All ages,Cardiovascular diseases,Number,1991,1708.053526846115,1772.7647473709055,1608.5969638484823
Deaths,Luxembourg,Both,All ages,Road injuries,Number,1991,80.4397508678819,83.55378128677337,77.31809697150719
Deaths,United States of America,Both,All ages,Liver cancer due to alcohol use,Number,1991,1943.9033838709738,2177.3251531484393,1763.257653800366
Deaths,United States of America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,160443.66957529934,165623.76096595844,152676.85958654032
Deaths,France,Both,All ages,Cardiovascular diseases,Number,1990,176600.53302064943,184160.2629313979,160734.02092831235
Deaths,Turkey,Both,All ages,Alcohol use disorders,Number,1994,144.07292728424892,201.62645004333245,92.72592085311527
Deaths,Turkey,Both,All ages,Opioid use disorders,Number,1994,144.48812440953455,191.9104162661301,111.94726660104267
Deaths,United States of America,Both,All ages,Self-harm,Number,1994,35007.38186860036,35481.7360257406,34402.448465184614
Deaths,Slovakia,Both,All ages,Road injuries,Number,1993,891.8085208929423,934.1540665428003,851.5944918764135
Deaths,Slovakia,Both,All ages,Motor vehicle road injuries,Number,1993,382.4486411581766,429.7517058430093,348.41875195589506
Deaths,Canada,Both,All ages,Liver cancer due to alcohol use,Number,1993,351.030950072242,414.77494622397643,289.98956935644384
Deaths,Canada,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,16341.798278471539,17063.24281919117,15476.244935063658
Deaths,Turkey,Both,All ages,Alcohol use disorders,Number,1991,136.1307713013124,196.28508774477206,83.99057501332517
Deaths,Turkey,Both,All ages,Opioid use disorders,Number,1991,132.43459520569476,173.77011278678168,102.47411232899915
Deaths,Netherlands,Both,All ages,Police conflict and executions,Number,1994,0.08639968926577543,0.12216243472090942,0.0619159087965458
Deaths,Slovakia,Both,All ages,Police conflict and executions,Number,1991,0.0010805772818674618,0.0017381572532553288,0.0005328283977605469
Deaths,France,Both,All ages,Alcohol use disorders,Number,1992,2962.6402846333503,3059.4947069645264,2871.5291813662407
Deaths,France,Both,All ages,Opioid use disorders,Number,1992,535.7742135273223,575.5747808908792,495.56114935479815
Deaths,Turkey,Both,All ages,Diabetes mellitus,Number,1994,11438.26974517318,13420.435867256232,9902.760119498185
Deaths,Turkey,Both,All ages,Self-harm,Number,1994,2298.134143133742,3311.5944462881394,1624.76275410527
Deaths,Israel,Both,All ages,Alcohol use disorders,Number,1993,45.452021246439266,47.67892846496658,43.32179732151136
Deaths,Turkey,Both,All ages,Police conflict and executions,Number,1994,3.73107474623268,5.396498245102935,1.3227858537920043
Deaths,Italy,Both,All ages,Diabetes mellitus,Number,1991,18239.21550165981,19093.71362412368,16519.836472104154
Deaths,Israel,Both,All ages,Self-harm,Number,1993,414.6307772778007,430.2475463842621,397.6027020987637
Deaths,Italy,Both,All ages,Cardiovascular diseases,Number,1993,225893.80607074485,238486.5070690508,199716.22388157665
Deaths,Netherlands,Both,All ages,Alcohol use disorders,Number,1991,190.57103126063978,198.79692260884002,182.4546227463189
Deaths,Netherlands,Both,All ages,Opioid use disorders,Number,1991,65.03298961566682,72.09616326147217,58.31137280502336
Deaths,Netherlands,Both,All ages,Diabetes mellitus,Number,1991,3725.3304354715956,3993.7516454532806,3348.9112729927806
Deaths,Italy,Both,All ages,Police conflict and executions,Number,1991,1.1769308293889205,1.5482511858626393,0.9523984393294649
Deaths,Portugal,Both,All ages,Road injuries,Number,1992,3298.7742907467414,3381.816205785262,3215.600024480174
Deaths,Portugal,Both,All ages,Motor vehicle road injuries,Number,1992,735.643291492746,777.659952776158,699.0396340242502
Deaths,Spain,Both,All ages,Liver cancer due to alcohol use,Number,1992,825.8691009953551,1076.941688116918,610.9960747043681
Deaths,Spain,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,17471.24086506134,18285.65161559192,16591.220498368384
Deaths,Spain,Both,All ages,Opioid use disorders,Number,1992,675.9882476759194,748.8388988906661,608.7641851921347
Deaths,Spain,Both,All ages,Diabetes mellitus,Number,1992,9652.457756075619,10298.737734144892,8563.806460639284
Deaths,Netherlands,Both,All ages,Police conflict and executions,Number,1991,0.05713688792246646,0.08242297522374839,0.041560735702712584
