measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Italy,Both,All ages,Cardiovascular diseases,Number,1995,223860.0669179374,237273.71092320545,196397.1480943548
Deaths,Lithuania,Both,All ages,Alcohol use disorders,Number,1997,857.6916352365217,901.3876615333957,816.1406756665241
Deaths,Lithuania,Both,All ages,Opioid use disorders,Number,1997,59.935045859561754,65.77507030086457,54.05061238921297
Deaths,Lithuania,Both,All ages,Diabetes mellitus,Number,1997,222.29201757357947,238.5715261558934,206.68839460633725
Deaths,Lithuania,Both,All ages,Self-harm,Number,1997,1731.971737121236,1809.8923341895625,1664.0314493190658
Deaths,Lithuania,Both,All ages,Police conflict and executions,Number,1997,0.011654944531758414,0.018471347020453534,0.008459467026473703
Deaths,Luxembourg,Both,All ages,Liver cancer due to alcohol use,Number,1995,9.104035918619939,11.182813097375176,7.218725971034298
Deaths,Luxembourg,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,240.26696128730728,254.533810033361,224.59014925537414
Deaths,Japan,Both,All ages,Self-harm,Number,1997,26252.122284964164,26724.17530517321,25486.769166601753
Deaths,Japan,Both,All ages,Police conflict and executions,Number,1997,3.276742700784974,4.257801767480476,2.834053110328231
Deaths,Republic of Korea,Both,All ages,Alcohol use disorders,Number,1995,1375.3516245534327,1490.4931923523416,855.3842468987057
Deaths,Republic of Korea,Both,All ages,Opioid use disorders,Number,1995,117.35417748957403,129.6678551098876,105.34378738009227
Deaths,Republic of Korea,Both,All ages,Diabetes mellitus,Number,1995,7469.6736079731645,8089.669771092233,6801.838248547275
Deaths,Republic of Korea,Both,All ages,Police conflict and executions,Number,1995,0.4384153550893147,1.068672309272027,0.011519033539394081
Deaths,Ireland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,1654.2510162983397,1742.6156560709676,1555.7555717879416
Deaths,Switzerland,Both,All ages,Liver cancer due to alcohol use,Number,1997,195.09235323213778,242.27369733756828,150.66114371276308
Deaths,Switzerland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,2842.798709018622,2998.7906265814518,2672.361126083488
Deaths,Netherlands,Both,All ages,Self-harm,Number,1995,1856.7410890665,1910.658943937101,1810.4418094088373
Deaths,Turkey,Both,All ages,Motor vehicle road injuries,Number,1995,6161.9442294369355,7134.392961532138,5231.240460074649
Deaths,Turkey,Both,All ages,Motor vehicle road injuries,Number,1997,5778.814887417491,6717.564629713344,4942.718168484316
Deaths,Austria,Both,All ages,Road injuries,Number,1995,1153.0858383207924,1183.1916065621565,1121.8331596621883
Deaths,Austria,Both,All ages,Motor vehicle road injuries,Number,1995,632.083480986818,650.1871668617132,613.4833235796185
Deaths,Slovakia,Both,All ages,Alcohol use disorders,Number,1995,162.96854069298394,185.26265619164312,129.4717289643627
Deaths,Slovakia,Both,All ages,Opioid use disorders,Number,1995,20.582219994747113,24.40040570929691,17.488849049436208
Deaths,Slovakia,Both,All ages,Diabetes mellitus,Number,1995,713.1014517471431,801.1644210847637,634.7117141829283
Deaths,Slovakia,Both,All ages,Self-harm,Number,1995,808.6177288508783,871.2905855595665,746.5320921047673
Deaths,Slovakia,Both,All ages,Police conflict and executions,Number,1995,0.001161416859631646,0.001747299459427873,0.00048756090867688645
Deaths,Belgium,Both,All ages,Liver cancer due to alcohol use,Number,1995,207.70439309095153,261.8484902680054,158.48214558947805
Deaths,Belgium,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,7601.434151442839,8082.952452427924,7119.708915119652
Deaths,Spain,Both,All ages,Liver cancer due to alcohol use,Number,1995,962.1579419699965,1247.4451340890726,704.0088729284936
Deaths,Spain,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,18891.357112200676,19845.867176430373,17918.102088829302
Deaths,Spain,Both,All ages,Opioid use disorders,Number,1995,758.7403648491869,834.6957994615793,690.9021961881577
Deaths,Spain,Both,All ages,Diabetes mellitus,Number,1995,10017.299741609086,10735.795499864158,8801.481967136997
Deaths,Norway,Both,All ages,Cardiovascular diseases,Number,1995,20037.577637374758,21037.391228769244,18007.192823915215
Deaths,Norway,Both,All ages,Road injuries,Number,1995,377.0845924034565,386.2482865459983,365.7423311170533
Deaths,Norway,Both,All ages,Motor vehicle road injuries,Number,1995,211.16543967454135,216.22913233674345,205.4071062037403
Deaths,Slovenia,Both,All ages,Self-harm,Number,1995,592.2661283347147,619.0795311426125,567.6980700161671
Deaths,Denmark,Both,All ages,Alcohol use disorders,Number,1995,432.79347932254854,449.7449920407389,416.88187246192206
Deaths,Denmark,Both,All ages,Self-harm,Number,1995,1183.7150088066912,1216.8163089828618,1150.05236940572
Deaths,Australia,Both,All ages,Cardiovascular diseases,Number,1995,51533.686884567534,53922.99111412359,46834.01959418642
Deaths,New Zealand,Both,All ages,Liver cancer due to alcohol use,Number,1995,45.361070703272475,51.705618062252356,39.482627011251346
Deaths,New Zealand,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,1500.3460931437737,1590.6217726751076,1415.8934062347657
Deaths,United Kingdom,Both,All ages,Alcohol use disorders,Number,1997,926.5562350467526,942.4882652515469,910.7407977000299
Deaths,United Kingdom,Both,All ages,Opioid use disorders,Number,1997,1220.3531040129988,1248.6926322486931,1195.2607245079591
Deaths,United Kingdom,Both,All ages,Diabetes mellitus,Number,1997,6661.998348831282,6891.3951610593795,6208.0795059814845
Deaths,Mexico,Both,All ages,Cardiovascular diseases,Number,1997,89191.77869887302,90889.03991252418,85408.25368936821
Deaths,Portugal,Both,All ages,Cardiovascular diseases,Number,1995,45367.3562669837,46969.64901788105,41949.64405236574
Deaths,United Kingdom,Both,All ages,Police conflict and executions,Number,1997,1.861461550599115,2.3108383413537594,1.7119558026289248
Deaths,Japan,Both,All ages,Cardiovascular diseases,Number,1997,277885.9262362847,295404.7152193641,243785.33486469567
Deaths,Japan,Both,All ages,Road injuries,Number,1997,13980.334264129417,14308.573658752712,13428.989655337487
Deaths,Chile,Both,All ages,Cardiovascular diseases,Number,1997,21476.471362329812,22220.272293014128,20188.13764766248
Deaths,Republic of Korea,Both,All ages,Liver cancer due to alcohol use,Number,1997,1396.9696114973035,1950.6748179714507,956.7095089056183
Deaths,Republic of Korea,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,11483.387766480364,12533.861520318784,10390.030312111905
Deaths,Czechia,Both,All ages,Alcohol use disorders,Number,1995,246.7389473053037,260.5838769848383,232.59007478778543
Deaths,Czechia,Both,All ages,Opioid use disorders,Number,1995,43.164479931253624,51.15217117397763,36.28233161601657
Deaths,Czechia,Both,All ages,Diabetes mellitus,Number,1995,1037.9666447099466,1136.9173839400703,938.3690451040708
Deaths,Czechia,Both,All ages,Self-harm,Number,1995,1896.6691450217813,1955.693629498049,1834.3512734320066
Deaths,Czechia,Both,All ages,Police conflict and executions,Number,1995,0.09341180256611455,0.13383426619971922,0.06594788079956491
Deaths,New Zealand,Both,All ages,Diabetes mellitus,Number,1995,567.7106187125039,600.9356418783647,525.6945778695932
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,1995,0.12279416530523914,0.187548544878531,0.08104777948772801
Deaths,United States of America,Both,All ages,Road injuries,Number,1997,47089.89641497813,47705.012968162744,46101.75884652342
Deaths,United States of America,Both,All ages,Motor vehicle road injuries,Number,1997,35988.277153795854,36481.2137097392,35247.956946728475
Deaths,Estonia,Both,All ages,Liver cancer due to alcohol use,Number,1995,26.933200233202374,34.65858632676848,20.210316598731012
Deaths,Estonia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,829.8811021675285,883.0196857699024,781.7962301957776
Deaths,Estonia,Both,All ages,Opioid use disorders,Number,1995,45.08280396299373,50.82866670644474,40.01617326614422
Deaths,Estonia,Both,All ages,Diabetes mellitus,Number,1995,133.66929951041914,144.2456485895565,124.06123871864526
Deaths,Estonia,Both,All ages,Police conflict and executions,Number,1995,0.007913240573846035,0.012765779303680247,0.005085191665113347
Deaths,Finland,Both,All ages,Road injuries,Number,1995,531.5376659633469,550.8523845901962,509.7322515388068
Deaths,Finland,Both,All ages,Motor vehicle road injuries,Number,1995,308.6607262534036,322.94022072259014,294.3939378738501
Deaths,Slovakia,Both,All ages,Alcohol use disorders,Number,1997,158.2675013499467,178.71783649171158,128.33445550630844
Deaths,Slovakia,Both,All ages,Opioid use disorders,Number,1997,21.95468713047654,26.008059126652014,18.564469134289187
Deaths,Slovakia,Both,All ages,Diabetes mellitus,Number,1997,730.096877380962,817.3320830741885,655.407967150255
Deaths,Slovakia,Both,All ages,Self-harm,Number,1997,819.3391788062261,882.6064677997535,760.5592965804794
Deaths,France,Both,All ages,Cardiovascular diseases,Number,1995,171849.64888680147,180011.90177223572,154288.8449937729
Deaths,Ireland,Both,All ages,Self-harm,Number,1997,519.9684449833173,538.7665336130557,503.6161791892002
Deaths,Australia,Both,All ages,Road injuries,Number,1997,2023.3758754604005,2087.524924630953,1957.362275050515
Deaths,France,Both,All ages,Road injuries,Number,1995,9698.613693254974,9964.82143637643,9411.797090355722
Deaths,Austria,Both,All ages,Cardiovascular diseases,Number,1995,39665.57575708352,41468.37683485082,35963.7765355267
Deaths,Germany,Both,All ages,Liver cancer due to alcohol use,Number,1995,1676.7677233480827,1984.0970958980222,1386.2655007164694
Deaths,Germany,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,43175.48638398971,45440.87271382389,40726.5060987209
Deaths,Slovakia,Both,All ages,Police conflict and executions,Number,1997,0.0011600267271842035,0.0017507034208139856,0.0005057866261157718
Deaths,Turkey,Both,All ages,Liver cancer due to alcohol use,Number,1997,167.74204338732835,254.0501327132716,108.51872861266301
Deaths,Turkey,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,20701.394958388282,25320.567073239155,16630.267111248733
Deaths,Latvia,Both,All ages,Road injuries,Number,1995,794.770321773667,830.695536003996,758.1736616122143
Deaths,Lithuania,Both,All ages,Liver cancer due to alcohol use,Number,1995,44.75999100107894,56.89308142995637,33.58658671239129
Deaths,Lithuania,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,1638.7720712730884,1732.4485950506676,1542.5121916397952
Deaths,Spain,Both,All ages,Alcohol use disorders,Number,1995,366.3359348214029,381.2273129913965,350.6615011687633
Deaths,Mexico,Both,All ages,Self-harm,Number,1995,3692.590665725448,3794.634739760733,3599.0715532901427
Deaths,Turkey,Both,All ages,Liver cancer due to alcohol use,Number,1995,165.54703190908785,258.0366722177586,106.899375297083
Deaths,Turkey,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,20325.111298414653,24826.030633751783,16072.856875192101
Deaths,Hungary,Both,All ages,Self-harm,Number,1995,3535.2721071733727,3703.470621094368,3391.200814038092
Deaths,Poland,Both,All ages,Liver cancer due to alcohol use,Number,1995,95.6230494749198,107.24858599987604,85.04732030399578
Deaths,Poland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,22725.55424035602,23333.843565912877,22138.032426372938
Deaths,Poland,Both,All ages,Opioid use disorders,Number,1995,177.38847300212876,191.32119168903117,165.06796575777108
Deaths,Poland,Both,All ages,Diabetes mellitus,Number,1995,5588.95207724467,5786.870112818264,5362.426091754882
Deaths,Poland,Both,All ages,Police conflict and executions,Number,1995,2.7546583738726924,3.5947337688582497,2.2466790110520627
Deaths,Slovenia,Both,All ages,Self-harm,Number,1997,603.1593117904296,631.7075005615992,575.6420921234156
Deaths,Spain,Both,All ages,Self-harm,Number,1995,3477.9824549200393,3592.4872181368805,3352.6482532112723
Deaths,Greece,Both,All ages,Alcohol use disorders,Number,1995,39.75292351291507,41.87899526003214,37.25260953728096
Deaths,Greece,Both,All ages,Opioid use disorders,Number,1995,180.43827718451604,196.73883874681212,166.7831277722373
Deaths,Sweden,Both,All ages,Motor vehicle road injuries,Number,1995,430.55640947446915,446.2906179374192,412.6165744858809
Deaths,Greece,Both,All ages,Diabetes mellitus,Number,1995,1063.4439949963453,1142.6030397180514,977.930434715044
Deaths,Turkey,Both,All ages,Liver cancer due to alcohol use,Number,1999,166.71272378052907,248.97454016728256,109.41543731227986
Deaths,Turkey,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1999,20597.760616605214,24836.674922518323,16714.619194569692
Deaths,Estonia,Both,All ages,Liver cancer due to alcohol use,Number,1997,27.337887038032616,35.481056817063916,20.706705562262535
Deaths,Greece,Both,All ages,Police conflict and executions,Number,1995,0.04945715424002461,0.07353370238877668,0.03354873375119065
Deaths,Spain,Both,All ages,Police conflict and executions,Number,1995,0.910125469481418,1.331198942217826,0.63757700915001
Deaths,Estonia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,777.1843252397645,824.486693229823,732.2181465198872
Deaths,Estonia,Both,All ages,Opioid use disorders,Number,1997,42.049891652114745,47.01767307550787,37.729820455117256
Deaths,Estonia,Both,All ages,Diabetes mellitus,Number,1997,121.57372371766871,131.56380878314565,111.01874887333732
Deaths,Estonia,Both,All ages,Police conflict and executions,Number,1997,0.0045547212249819925,0.006961878308430282,0.003337533558819849
Deaths,Switzerland,Both,All ages,Cardiovascular diseases,Number,1995,26087.357403609007,27617.260161980063,22916.66797624125
Deaths,Switzerland,Both,All ages,Road injuries,Number,1995,768.6856808050275,794.8598188552584,742.6300202213454
Deaths,Iceland,Both,All ages,Self-harm,Number,1995,37.08458391798923,39.41210245917791,34.982585201866975
Deaths,Slovakia,Both,All ages,Cardiovascular diseases,Number,1995,27622.260753329134,28646.648709257755,26226.64895447253
Deaths,Slovakia,Both,All ages,Road injuries,Number,1995,855.7675281950462,899.9042724963914,813.5262125602859
Deaths,Slovakia,Both,All ages,Motor vehicle road injuries,Number,1995,374.57962471552923,409.765190904567,342.884922488983
Deaths,United Kingdom,Both,All ages,Liver cancer due to alcohol use,Number,1995,633.5040151684967,715.2269345273063,560.6263158343323
Deaths,United Kingdom,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,40792.74890684524,41595.45820109816,39387.207899209214
Deaths,Slovenia,Both,All ages,Liver cancer due to alcohol use,Number,1995,44.332018021359715,56.319978171686834,34.366966661662424
Deaths,Slovenia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,1016.6393597947326,1077.7963528532996,950.4368272277577
Deaths,Latvia,Both,All ages,Alcohol use disorders,Number,1997,413.64462452120415,435.8425001402802,391.0076900521438
Deaths,Hungary,Both,All ages,Cardiovascular diseases,Number,1997,69573.77988774075,71958.31712672605,66304.12474862684
Deaths,Latvia,Both,All ages,Opioid use disorders,Number,1997,39.286463472395646,44.59348756455483,34.79193733660612
Deaths,Latvia,Both,All ages,Self-harm,Number,1997,962.4412779604212,1009.7319179249266,918.004300808884
Deaths,Ireland,Both,All ages,Road injuries,Number,1995,450.5968188307313,467.1186671605541,435.53922529748024
Deaths,Ireland,Both,All ages,Motor vehicle road injuries,Number,1995,246.8716116681649,256.9616254849998,237.80903389370144
Deaths,Israel,Both,All ages,Cardiovascular diseases,Number,1995,13795.434959921311,14403.409826779995,12699.218833347786
Deaths,Lithuania,Both,All ages,Motor vehicle road injuries,Number,1997,290.2402537496162,303.7400484705106,276.0237480611228
Deaths,Japan,Both,All ages,Motor vehicle road injuries,Number,1995,5654.34815762546,5760.232650067529,5536.850577231623
